"","sample1","sample2","V.select","H.select","Disp.limit","Disp.homo","Undomin"
"673","GW105.12.11.12.02","GW151.12.12.12.02",0.0390740740740741,0.23787037037037,0.319444444444444,0.0766666666666667,0.326944444444444
"674","GW925.68.1.28.13.02","GW151.12.12.12.02",0.0402314814814815,0.0247222222222222,0.607592592592593,0.00449074074074074,0.322962962962963
"675","FW602.2.26.2.11.28.12.02","GW151.12.12.12.02",0.109351851851852,0.0525462962962963,0.498981481481481,0.0110185185185185,0.328101851851852
"676","FW510.26.11.26.12.02","GW151.12.12.12.02",0.495787037037037,0.097962962962963,0.175185185185185,0.000462962962962963,0.230601851851852
"677","GW123.93.11.14.12.02","GW151.12.12.12.02",0.115185185185185,0.0390740740740741,0.630185185185185,0.000787037037037037,0.214768518518519
"678","GW125.85.2.20.13.02","GW151.12.12.12.02",0.301435185185185,0.0105555555555556,0.348425925925926,0.000694444444444444,0.338888888888889
"679","GW537.24.11.26.12.02","GW151.12.12.12.02",0.267592592592593,0.0476388888888889,0.35875,0.00407407407407407,0.321944444444444
"680","FW109.40.92.11.14.12.02","GW151.12.12.12.02",0.0734259259259259,0.0711574074074074,0.467962962962963,0.000277777777777778,0.387175925925926
"681","GW101.11.13.12.02","GW151.12.12.12.02",0.136712962962963,0.0575,0.509953703703704,0.00685185185185185,0.288981481481482
"682","FW603.55.12.3.12.02","GW151.12.12.12.02",0.275972222222222,0.131064814814815,0.262592592592593,0.00541666666666667,0.324953703703704
"683","FW410.28.46.11.13.12.02","GW151.12.12.12.02",0.197731481481481,0.0956018518518519,0.486342592592593,0.000925925925925926,0.219398148148148
"684","FW021.46.11.27.12.02","GW151.12.12.12.02",0.343564814814815,0.00435185185185185,0.525694444444444,0.000185185185185185,0.126203703703704
"685","GW346.47.11.27.12.02","GW151.12.12.12.02",0.24212962962963,0.0640277777777778,0.338657407407407,0.0154166666666667,0.339768518518519
"686","PTMW02.4.12.11.12.02","GW151.12.12.12.02",0.0621296296296296,0.212222222222222,0.417777777777778,0.00106481481481481,0.306805555555556
"687","FW106.11.13.12.02","GW151.12.12.12.02",0.272638888888889,0.0535648148148148,0.353009259259259,0.00342592592592593,0.317361111111111
"688","GW526.15.11.27.12.02","GW151.12.12.12.02",0.0455092592592593,0.311296296296296,0.344398148148148,0.000648148148148148,0.298148148148148
"689","GW754.40.1.7.13.02","GW151.12.12.12.02",0.19287037037037,0.101990740740741,0.381296296296296,0.04,0.283842592592593
"690","FW104.67.11.14.12.02","GW151.12.12.12.02",0.325231481481481,0.0218518518518519,0.489814814814815,0.000462962962962963,0.162638888888889
"691","GW246.1.11.26.12.02","GW151.12.12.12.02",0.110648148148148,0.0743518518518518,0.491018518518519,0.0533796296296296,0.270601851851852
"692","GW247.7.11.14.12.02","GW151.12.12.12.02",0.311203703703704,0.019212962962963,0.391018518518519,0.000601851851851852,0.277962962962963
"693","GW921.86.1.28.13.02","GW084.56.11.28.12.02",0.0535185185185185,0.0925,0.572314814814815,0.0241203703703704,0.257546296296296
"694","GW066.71.2.20.13.02","GW084.56.11.28.12.02",0.236388888888889,0.0525925925925926,0.515648148148148,0.0205092592592593,0.174861111111111
"695","GW773.35.2.4.13.02","GW084.56.11.28.12.02",0.0535648148148148,0.228981481481481,0.447453703703704,0.00847222222222222,0.261527777777778
"696","GW714.34.2.12.13.02","GW084.56.11.28.12.02",0.0686111111111111,0.0531018518518519,0.674537037037037,0.00986111111111111,0.193888888888889
"697","GW271.66.2.18.13.02","GW084.56.11.28.12.02",0.0727777777777778,0.133703703703704,0.51962962962963,0.00648148148148148,0.267407407407407
"698","GW715.65.2.12.13.02","GW084.56.11.28.12.02",0.170787037037037,0.119583333333333,0.49037037037037,0.0186574074074074,0.200601851851852
"699","GW782.72.2.18.13.02","GW084.56.11.28.12.02",0.110462962962963,0.129351851851852,0.467916666666667,0.0116203703703704,0.280648148148148
"700","GW621.21.12.17.12.02","GW084.56.11.28.12.02",0.28537037037037,0.0450462962962963,0.365972222222222,0.081712962962963,0.221898148148148
"701","GW775.88.1.29.13.02","GW084.56.11.28.12.02",0.284166666666667,0.0183796296296296,0.607731481481481,0.00851851851851852,0.0812037037037037
"702","GW314.97.2.19.13.02","GW084.56.11.28.12.02",0.0735648148148148,0.249814814814815,0.443703703703704,0.0118055555555556,0.221111111111111
"703","GW198.41.2.11.13.02","GW084.56.11.28.12.02",0.0654166666666667,0.202453703703704,0.483888888888889,0.0477777777777778,0.200462962962963
"704","GW763.23.1.22.13.02","GW084.56.11.28.12.02",0.232407407407407,0.0734259259259259,0.564861111111111,0.00939814814814815,0.119907407407407
"705","GW056.87.1.8.13.02","GW084.56.11.28.12.02",0.0359722222222222,0.152777777777778,0.520509259259259,0.0226851851851852,0.268055555555556
"706","GW761.29.1.28.13.02","GW084.56.11.28.12.02",0.139490740740741,0.0673148148148148,0.541527777777778,0.00958333333333333,0.242083333333333
"707","GW089.62.1.7.13.02","GW084.56.11.28.12.02",0.0563425925925926,0.0421296296296296,0.674259259259259,0.0180092592592593,0.209259259259259
"708","GW685.6.1.8.13.02","GW084.56.11.28.12.02",0.0402777777777778,0.0554166666666667,0.632268518518519,0.0175462962962963,0.254490740740741
"709","GW765.77.1.11.13.02","GW084.56.11.28.12.02",0.279768518518519,0.0915277777777778,0.435462962962963,0.00907407407407407,0.184166666666667
"710","GW737.12.12.12.02","GW084.56.11.28.12.02",0.0175925925925926,0.213564814814815,0.464953703703704,0.00935185185185185,0.294537037037037
"711","GW057.10.1.8.13.02","GW084.56.11.28.12.02",0.118009259259259,0.12125,0.472962962962963,0.111712962962963,0.176064814814815
"712","GW223.39.1.8.13.02","GW084.56.11.28.12.02",0.0472685185185185,0.206527777777778,0.43962962962963,0.0250462962962963,0.281527777777778
"713","GW60.1A.60.2.4.13.02","GW084.56.11.28.12.02",0.0376851851851852,0.0657407407407407,0.682685185185185,0.0227777777777778,0.191111111111111
"714","GW283.43.1.29.13.02","GW084.56.11.28.12.02",0.0710185185185185,0.104814814814815,0.587037037037037,0.0535648148148148,0.183564814814815
"715","GW098.57.1.22.13.02","GW084.56.11.28.12.02",0.115416666666667,0.135,0.504814814814815,0.0130092592592593,0.231759259259259
"716","GW148.12.17.12.02","GW084.56.11.28.12.02",0.185833333333333,0.108055555555556,0.456527777777778,0.0171296296296296,0.232453703703704
"717","GW694.33.12.3.12.02","GW084.56.11.28.12.02",0.209814814814815,0.0213425925925926,0.607685185185185,0.0115277777777778,0.14962962962963
"718","GW162.37.2.19.13.02","GW084.56.11.28.12.02",0.275787037037037,0.0615277777777778,0.448009259259259,0.0107407407407407,0.203935185185185
"719","GW086.25.12.3.12.02","GW084.56.11.28.12.02",0.160787037037037,0.12587962962963,0.489722222222222,0.0199074074074074,0.203703703703704
"720","GW736.14.12.3.12.02","GW084.56.11.28.12.02",0.0368981481481481,0.169398148148148,0.568472222222222,0.0153240740740741,0.209907407407407
"721","GW531.83.11.28.12.02","GW084.56.11.28.12.02",0.268287037037037,0.060787037037037,0.44875,0.0246296296296296,0.197546296296296
"722","FW301.81.2.20.13.02","GW084.56.11.28.12.02",0.25287037037037,0.0986111111111111,0.455138888888889,0.0756018518518519,0.117777777777778
"723","GW803.31.1.23.13.02","GW084.56.11.28.12.02",0.26337962962963,0.0598148148148148,0.499583333333333,0.00634259259259259,0.17087962962963
"724","GW384.12.17.12.02","GW084.56.11.28.12.02",0.172824074074074,0.0442592592592593,0.528611111111111,0.00638888888888889,0.247916666666667
"725","GW199.42.1.28.13.02","GW084.56.11.28.12.02",0.0870833333333333,0.0140740740740741,0.666759259259259,0.0338425925925926,0.198240740740741
"726","GW704.5.12.17.12.02","GW084.56.11.28.12.02",0.0935185185185185,0.0980555555555556,0.531435185185185,0.00601851851851852,0.270972222222222
"727","GW764.23.1.11.13.02","GW084.56.11.28.12.02",0.152175925925926,0.124166666666667,0.510833333333333,0.0158333333333333,0.196990740740741
"728","GW085.58.12.3.12.02","GW084.56.11.28.12.02",0.0466203703703704,0.103425925925926,0.577314814814815,0.00263888888888889,0.27
"729","GW641.30.1.23.13.02","GW084.56.11.28.12.02",0.224444444444444,0.252083333333333,0.30787037037037,0.00685185185185185,0.20875
"730","GW929.2.11.13.02","GW084.56.11.28.12.02",0.223333333333333,0.100740740740741,0.442546296296296,0.00763888888888889,0.225740740740741
"731","GW706.96.12.17.12.02","GW084.56.11.28.12.02",0.0910648148148148,0.152824074074074,0.544027777777778,0.013287037037037,0.198796296296296
"732","GW636.32.1.28.13.02","GW084.56.11.28.12.02",0.244583333333333,0.0350925925925926,0.542222222222222,0.0243518518518519,0.15375
"733","GW115.2.11.26.12.02","GW084.56.11.28.12.02",0.024537037037037,0.380555555555556,0.419074074074074,0.0191666666666667,0.156666666666667
"734","GW107.91.12.11.12.02","GW084.56.11.28.12.02",0.0860185185185185,0.161342592592593,0.518796296296296,0.00796296296296296,0.22587962962963
"735","GW350.74.2.12.13.02","GW084.56.11.28.12.02",0.103842592592593,0.152268518518519,0.520555555555556,0.0145833333333333,0.20875
"736","GW190.22.12.11.12.02","GW084.56.11.28.12.02",0.0918981481481481,0.0894444444444444,0.537083333333333,0.0087037037037037,0.27287037037037
"737","GW127.16.11.26.12.02","GW084.56.11.28.12.02",0.0867592592592593,0.140277777777778,0.553888888888889,0.0243055555555556,0.194768518518519
"738","FW511.61.11.26.12.02","GW084.56.11.28.12.02",0.21162037037037,0.152546296296296,0.484305555555556,0.0106481481481481,0.14087962962963
"739","GW804.13.2.11.13.02","GW084.56.11.28.12.02",0.440694444444444,0.0857407407407407,0.26537037037037,0.00546296296296296,0.202731481481481
"740","GW363.94.1.22.13.02","GW084.56.11.28.12.02",0.174444444444444,0.0818981481481482,0.454027777777778,0.00564814814814815,0.283981481481482
"741","GW345.51.11.27.12.02","GW084.56.11.28.12.02",0.172638888888889,0.0765277777777778,0.507592592592593,0.00967592592592593,0.233564814814815
"742","GW658.63.1.23.13.02","GW084.56.11.28.12.02",0.400046296296296,0.14875,0.310509259259259,0.00537037037037037,0.135324074074074
"743","GW385.80.2.18.13.02","GW084.56.11.28.12.02",0.205648148148148,0.0406481481481481,0.471296296296296,0.0148148148148148,0.267592592592593
"744","GW705.9.2.21.13.02","GW084.56.11.28.12.02",0.465740740740741,0.143935185185185,0.244074074074074,0.0103240740740741,0.135925925925926
"745","GW639.90.1.23.13.02","GW084.56.11.28.12.02",0.257037037037037,0.0450925925925926,0.539907407407407,0.00907407407407407,0.148888888888889
"746","DP16D.67.11.27.12.02","GW084.56.11.28.12.02",0.178194444444444,0.0806944444444444,0.545601851851852,0.0114351851851852,0.184074074074074
"747","GW228.12.2.4.13.02","GW084.56.11.28.12.02",0.270416666666667,0.050787037037037,0.401898148148148,0.0183796296296296,0.258518518518519
"748","GW755.69.1.8.13.02","GW084.56.11.28.12.02",0.112407407407407,0.300092592592593,0.422916666666667,0.0253240740740741,0.139259259259259
"749","GW122.78.11.14.12.02","GW084.56.11.28.12.02",0.0279166666666667,0.0588425925925926,0.701388888888889,0.0212962962962963,0.190555555555556
"750","FW233.17.2.99.11.28.12.02","GW084.56.11.28.12.02",0.0626388888888889,0.114398148148148,0.639398148148148,0.0183796296296296,0.165185185185185
"751","GW779.8.2.18.13.02","GW084.56.11.28.12.02",0.377037037037037,0.0348148148148148,0.445046296296296,0.0155555555555556,0.127546296296296
"752","GW631.98.12.11.12.02","GW084.56.11.28.12.02",0.443425925925926,0.070787037037037,0.306527777777778,0.0232407407407407,0.156018518518519
"753","FW215.84.11.27..12.02","GW084.56.11.28.12.02",0.0603240740740741,0.069537037037037,0.655138888888889,0.0439814814814815,0.171018518518519
"754","TPB16.81.11.28.12.02","GW084.56.11.28.12.02",0.0491203703703704,0.099212962962963,0.659305555555556,0.0163888888888889,0.175972222222222
"755","GW105.12.11.12.02","GW084.56.11.28.12.02",0.204814814814815,0.0747685185185185,0.48287037037037,0.0123148148148148,0.225231481481481
"756","GW925.68.1.28.13.02","GW084.56.11.28.12.02",0.244074074074074,0.0288425925925926,0.497222222222222,0.0179166666666667,0.211944444444444
"757","FW602.2.26.2.11.28.12.02","GW084.56.11.28.12.02",0.107731481481481,0.0280555555555556,0.637638888888889,0.0149074074074074,0.211666666666667
"758","FW510.26.11.26.12.02","GW084.56.11.28.12.02",0.362546296296296,0.346203703703704,0.142314814814815,0.00935185185185185,0.139583333333333
"759","GW123.93.11.14.12.02","GW084.56.11.28.12.02",0.369305555555556,0.0211111111111111,0.512731481481482,0.00861111111111111,0.0882407407407407
"760","GW125.85.2.20.13.02","GW084.56.11.28.12.02",0.295972222222222,0.0328703703703704,0.451851851851852,0.0106944444444444,0.208611111111111
"761","GW537.24.11.26.12.02","GW084.56.11.28.12.02",0.141944444444444,0.0892592592592593,0.543194444444444,0.0168055555555556,0.208796296296296
"762","FW109.40.92.11.14.12.02","GW084.56.11.28.12.02",0.347592592592593,0.0668981481481482,0.400509259259259,0.0133333333333333,0.171666666666667
"763","GW101.11.13.12.02","GW084.56.11.28.12.02",0.140648148148148,0.0677314814814815,0.624583333333333,0.0118518518518519,0.155185185185185
"764","FW603.55.12.3.12.02","GW084.56.11.28.12.02",0.131527777777778,0.0890740740740741,0.560185185185185,0.0106944444444444,0.208518518518519
"765","FW410.28.46.11.13.12.02","GW084.56.11.28.12.02",0.74787037037037,0.0374074074074074,0.0291203703703704,0.0211111111111111,0.164490740740741
"766","FW021.46.11.27.12.02","GW084.56.11.28.12.02",0.622962962962963,0.0173148148148148,0.230092592592593,0.00833333333333333,0.121296296296296
"767","GW346.47.11.27.12.02","GW084.56.11.28.12.02",0.112268518518519,0.105324074074074,0.56912037037037,0.0198148148148148,0.193472222222222
"768","PTMW02.4.12.11.12.02","GW084.56.11.28.12.02",0.272222222222222,0.0619907407407407,0.413842592592593,0.00805555555555556,0.243888888888889
"769","FW106.11.13.12.02","GW084.56.11.28.12.02",0.092962962962963,0.116064814814815,0.580833333333333,0.0155555555555556,0.194583333333333
"770","GW526.15.11.27.12.02","GW084.56.11.28.12.02",0.157962962962963,0.0841203703703704,0.573842592592593,0.0116203703703704,0.172453703703704
"771","GW754.40.1.7.13.02","GW084.56.11.28.12.02",0.127083333333333,0.245185185185185,0.386018518518519,0.0809259259259259,0.160787037037037
"772","FW104.67.11.14.12.02","GW084.56.11.28.12.02",0.37037037037037,0.015,0.494861111111111,0.00509259259259259,0.114675925925926
"773","GW246.1.11.26.12.02","GW084.56.11.28.12.02",0.405277777777778,0.0459259259259259,0.349259259259259,0.0406481481481481,0.158888888888889
"774","GW247.7.11.14.12.02","GW084.56.11.28.12.02",0.291342592592593,0.0539351851851852,0.492222222222222,0.0103240740740741,0.152175925925926
"775","GW066.71.2.20.13.02","GW921.86.1.28.13.02",0.0724074074074074,0.0467592592592593,0.596203703703704,0.00893518518518518,0.275694444444444
"776","GW773.35.2.4.13.02","GW921.86.1.28.13.02",0.0323611111111111,0.12212962962963,0.413240740740741,0.0279166666666667,0.404351851851852
"777","GW714.34.2.12.13.02","GW921.86.1.28.13.02",0.0620833333333333,0.103472222222222,0.491111111111111,0.08375,0.259583333333333
"778","GW271.66.2.18.13.02","GW921.86.1.28.13.02",0.127824074074074,0.146296296296296,0.384953703703704,0.0161111111111111,0.324814814814815
"779","GW715.65.2.12.13.02","GW921.86.1.28.13.02",0.0373611111111111,0.124490740740741,0.537314814814815,0.0127314814814815,0.288101851851852
"780","GW782.72.2.18.13.02","GW921.86.1.28.13.02",0.0377777777777778,0.127407407407407,0.518240740740741,0.0119444444444444,0.30462962962963
"781","GW621.21.12.17.12.02","GW921.86.1.28.13.02",0.0450462962962963,0.0737037037037037,0.596805555555556,0.0454166666666667,0.239027777777778
"782","GW775.88.1.29.13.02","GW921.86.1.28.13.02",0.226342592592593,0.049212962962963,0.52337962962963,0.0214351851851852,0.17962962962963
"783","GW314.97.2.19.13.02","GW921.86.1.28.13.02",0.0299074074074074,0.164583333333333,0.45912037037037,0.0286574074074074,0.317731481481482
"784","GW198.41.2.11.13.02","GW921.86.1.28.13.02",0.0793055555555556,0.0875925925925926,0.540138888888889,0.0199074074074074,0.273055555555556
"785","GW763.23.1.22.13.02","GW921.86.1.28.13.02",0.210509259259259,0.164305555555556,0.384027777777778,0.0344444444444444,0.206712962962963
"786","GW056.87.1.8.13.02","GW921.86.1.28.13.02",0.0138888888888889,0.18912037037037,0.425787037037037,0.0213425925925926,0.349861111111111
"787","GW761.29.1.28.13.02","GW921.86.1.28.13.02",0.0744907407407407,0.100601851851852,0.47625,0.0350925925925926,0.313564814814815
"788","GW089.62.1.7.13.02","GW921.86.1.28.13.02",0.0645833333333333,0.0846759259259259,0.51962962962963,0.0443981481481481,0.286712962962963
"789","GW685.6.1.8.13.02","GW921.86.1.28.13.02",0.0200462962962963,0.0725,0.568194444444444,0.044212962962963,0.295046296296296
"790","GW765.77.1.11.13.02","GW921.86.1.28.13.02",0.279953703703704,0.0448611111111111,0.328796296296296,0.0272222222222222,0.319166666666667
"791","GW737.12.12.12.02","GW921.86.1.28.13.02",0.0421759259259259,0.0901388888888889,0.540231481481481,0.0124074074074074,0.315046296296296
"792","GW057.10.1.8.13.02","GW921.86.1.28.13.02",0.01875,0.133101851851852,0.574861111111111,0.050462962962963,0.222824074074074
"793","GW223.39.1.8.13.02","GW921.86.1.28.13.02",0.0410185185185185,0.1,0.474861111111111,0.0243981481481481,0.359722222222222
"794","GW60.1A.60.2.4.13.02","GW921.86.1.28.13.02",0.0498611111111111,0.145833333333333,0.571759259259259,0.0153240740740741,0.217222222222222
"795","GW283.43.1.29.13.02","GW921.86.1.28.13.02",0.0424074074074074,0.0854166666666667,0.529583333333333,0.0261574074074074,0.316435185185185
"796","GW098.57.1.22.13.02","GW921.86.1.28.13.02",0.20125,0.0588888888888889,0.321851851851852,0.0521759259259259,0.365833333333333
"797","GW148.12.17.12.02","GW921.86.1.28.13.02",0.0640277777777778,0.115601851851852,0.514351851851852,0.0281481481481481,0.27787037037037
"798","GW694.33.12.3.12.02","GW921.86.1.28.13.02",0.161296296296296,0.0200925925925926,0.508796296296296,0.0252314814814815,0.284583333333333
"799","GW162.37.2.19.13.02","GW921.86.1.28.13.02",0.168009259259259,0.06875,0.394861111111111,0.0325462962962963,0.335833333333333
"800","GW086.25.12.3.12.02","GW921.86.1.28.13.02",0.0785185185185185,0.115185185185185,0.489814814814815,0.0153240740740741,0.301157407407407
"801","GW736.14.12.3.12.02","GW921.86.1.28.13.02",0.0553240740740741,0.0793055555555556,0.547638888888889,0.0490277777777778,0.268703703703704
"802","GW531.83.11.28.12.02","GW921.86.1.28.13.02",0.102824074074074,0.0711574074074074,0.446712962962963,0.0314351851851852,0.34787037037037
"803","FW301.81.2.20.13.02","GW921.86.1.28.13.02",0.0686574074074074,0.172453703703704,0.530416666666667,0.0236574074074074,0.204814814814815
"804","GW803.31.1.23.13.02","GW921.86.1.28.13.02",0.208564814814815,0.0678240740740741,0.43162037037037,0.0680092592592593,0.223981481481481
"805","GW384.12.17.12.02","GW921.86.1.28.13.02",0.149398148148148,0.0711111111111111,0.3875,0.0311111111111111,0.36087962962963
"806","GW199.42.1.28.13.02","GW921.86.1.28.13.02",0.0550925925925926,0.0796759259259259,0.509537037037037,0.0371759259259259,0.318518518518519
"807","GW704.5.12.17.12.02","GW921.86.1.28.13.02",0.0237037037037037,0.107685185185185,0.49125,0.0164351851851852,0.360925925925926
"808","GW764.23.1.11.13.02","GW921.86.1.28.13.02",0.154027777777778,0.0582407407407407,0.473055555555556,0.0385185185185185,0.276157407407407
"809","GW085.58.12.3.12.02","GW921.86.1.28.13.02",0.0983333333333333,0.112824074074074,0.473472222222222,0.00689814814814815,0.308472222222222
"810","GW641.30.1.23.13.02","GW921.86.1.28.13.02",0.188101851851852,0.0475925925925926,0.429537037037037,0.0111574074074074,0.323611111111111
"811","GW929.2.11.13.02","GW921.86.1.28.13.02",0.106527777777778,0.177361111111111,0.421759259259259,0.0202777777777778,0.274074074074074
"812","GW706.96.12.17.12.02","GW921.86.1.28.13.02",0.0443055555555556,0.0651851851851852,0.541481481481481,0.0170833333333333,0.331944444444444
"813","GW636.32.1.28.13.02","GW921.86.1.28.13.02",0.13037037037037,0.0759722222222222,0.519305555555556,0.0665740740740741,0.207777777777778
"814","GW115.2.11.26.12.02","GW921.86.1.28.13.02",0.0909259259259259,0.122546296296296,0.513981481481481,0.0327777777777778,0.239768518518519
"815","GW107.91.12.11.12.02","GW921.86.1.28.13.02",0.109583333333333,0.06,0.476111111111111,0.015,0.339305555555556
"816","GW350.74.2.12.13.02","GW921.86.1.28.13.02",0.10662037037037,0.119305555555556,0.474074074074074,0.0130092592592593,0.286990740740741
"817","GW190.22.12.11.12.02","GW921.86.1.28.13.02",0.143240740740741,0.0526851851851852,0.357037037037037,0.0585185185185185,0.388518518518519
"818","GW127.16.11.26.12.02","GW921.86.1.28.13.02",0.070462962962963,0.130601851851852,0.553888888888889,0.0110185185185185,0.234027777777778
"819","FW511.61.11.26.12.02","GW921.86.1.28.13.02",0.166712962962963,0.195972222222222,0.294907407407407,0.0308333333333333,0.311574074074074
"820","GW804.13.2.11.13.02","GW921.86.1.28.13.02",0.160833333333333,0.0724537037037037,0.424074074074074,0.0606481481481481,0.281990740740741
"821","GW363.94.1.22.13.02","GW921.86.1.28.13.02",0.0770833333333333,0.120277777777778,0.36625,0.00958333333333333,0.426805555555556
"822","GW345.51.11.27.12.02","GW921.86.1.28.13.02",0.149537037037037,0.0569444444444444,0.516018518518519,0.0356481481481482,0.241851851851852
"823","GW658.63.1.23.13.02","GW921.86.1.28.13.02",0.29287037037037,0.0359722222222222,0.448842592592593,0.0221759259259259,0.200138888888889
"824","GW385.80.2.18.13.02","GW921.86.1.28.13.02",0.109351851851852,0.0709259259259259,0.400972222222222,0.0207407407407407,0.398009259259259
"825","GW705.9.2.21.13.02","GW921.86.1.28.13.02",0.210138888888889,0.0194444444444444,0.511064814814815,0.0228703703703704,0.236481481481481
"826","GW639.90.1.23.13.02","GW921.86.1.28.13.02",0.154861111111111,0.0810185185185185,0.483611111111111,0.0219444444444444,0.258564814814815
"827","DP16D.67.11.27.12.02","GW921.86.1.28.13.02",0.12212962962963,0.175138888888889,0.518425925925926,0.00694444444444444,0.177361111111111
"828","GW228.12.2.4.13.02","GW921.86.1.28.13.02",0.164583333333333,0.0860648148148148,0.465694444444444,0.0450462962962963,0.238611111111111
"829","GW755.69.1.8.13.02","GW921.86.1.28.13.02",0.116157407407407,0.0623611111111111,0.485138888888889,0.0856018518518518,0.250740740740741
"830","GW122.78.11.14.12.02","GW921.86.1.28.13.02",0.113657407407407,0.15375,0.453888888888889,0.01125,0.267453703703704
"831","FW233.17.2.99.11.28.12.02","GW921.86.1.28.13.02",0.161527777777778,0.224907407407407,0.406203703703704,0.00976851851851852,0.197592592592593
"832","GW779.8.2.18.13.02","GW921.86.1.28.13.02",0.177916666666667,0.0951388888888889,0.48625,0.0281018518518519,0.212592592592593
"833","GW631.98.12.11.12.02","GW921.86.1.28.13.02",0.454027777777778,0.0502314814814815,0.172407407407407,0.0394444444444444,0.283888888888889
"834","FW215.84.11.27..12.02","GW921.86.1.28.13.02",0.0559722222222222,0.152546296296296,0.562685185185185,0.0104166666666667,0.21837962962963
"835","TPB16.81.11.28.12.02","GW921.86.1.28.13.02",0.0622222222222222,0.113657407407407,0.564537037037037,0.00569444444444444,0.253888888888889
"836","GW105.12.11.12.02","GW921.86.1.28.13.02",0.142268518518519,0.0861111111111111,0.47287037037037,0.0138888888888889,0.284861111111111
"837","GW925.68.1.28.13.02","GW921.86.1.28.13.02",0.103333333333333,0.124907407407407,0.430555555555556,0.0643055555555556,0.276898148148148
"838","FW602.2.26.2.11.28.12.02","GW921.86.1.28.13.02",0.0739814814814815,0.119675925925926,0.522037037037037,0.0356018518518518,0.248703703703704
"839","FW510.26.11.26.12.02","GW921.86.1.28.13.02",0.278935185185185,0.132083333333333,0.340046296296296,0.0213888888888889,0.227546296296296
"840","GW123.93.11.14.12.02","GW921.86.1.28.13.02",0.222083333333333,0.253333333333333,0.310601851851852,0.0188888888888889,0.195092592592593
"841","GW125.85.2.20.13.02","GW921.86.1.28.13.02",0.271064814814815,0.143009259259259,0.410277777777778,0.0162037037037037,0.159444444444444
"842","GW537.24.11.26.12.02","GW921.86.1.28.13.02",0.0885185185185185,0.0935185185185185,0.511157407407407,0.0101851851851852,0.29662037037037
"843","FW109.40.92.11.14.12.02","GW921.86.1.28.13.02",0.220046296296296,0.159074074074074,0.27162037037037,0.0147685185185185,0.334490740740741
"844","GW101.11.13.12.02","GW921.86.1.28.13.02",0.177361111111111,0.0577777777777778,0.466435185185185,0.0129166666666667,0.285509259259259
"845","FW603.55.12.3.12.02","GW921.86.1.28.13.02",0.117361111111111,0.0899074074074074,0.510046296296296,0.0037962962962963,0.278888888888889
"846","FW410.28.46.11.13.12.02","GW921.86.1.28.13.02",0.305925925925926,0.0723148148148148,0.361111111111111,0.0286574074074074,0.231990740740741
"847","FW021.46.11.27.12.02","GW921.86.1.28.13.02",0.363333333333333,0.117083333333333,0.274953703703704,0.0208333333333333,0.223796296296296
"848","GW346.47.11.27.12.02","GW921.86.1.28.13.02",0.0739814814814815,0.103564814814815,0.562222222222222,0.0074537037037037,0.252777777777778
"849","PTMW02.4.12.11.12.02","GW921.86.1.28.13.02",0.232314814814815,0.0741666666666667,0.32587962962963,0.0256018518518519,0.342037037037037
"850","FW106.11.13.12.02","GW921.86.1.28.13.02",0.0890277777777778,0.0923611111111111,0.517916666666667,0.0109722222222222,0.289722222222222
"851","GW526.15.11.27.12.02","GW921.86.1.28.13.02",0.154212962962963,0.0432407407407407,0.47412037037037,0.0237037037037037,0.304722222222222
"852","GW754.40.1.7.13.02","GW921.86.1.28.13.02",0.0425462962962963,0.111018518518519,0.545092592592593,0.0621296296296296,0.239212962962963
"853","FW104.67.11.14.12.02","GW921.86.1.28.13.02",0.271388888888889,0.148240740740741,0.353703703703704,0.0193981481481481,0.207268518518519
"854","GW246.1.11.26.12.02","GW921.86.1.28.13.02",0.155925925925926,0.240324074074074,0.42337962962963,0.0154166666666667,0.164953703703704
"855","GW247.7.11.14.12.02","GW921.86.1.28.13.02",0.222361111111111,0.0264351851851852,0.441851851851852,0.0259259259259259,0.283425925925926
"856","GW773.35.2.4.13.02","GW066.71.2.20.13.02",0.0669907407407407,0.0570833333333333,0.580185185185185,0.017962962962963,0.277777777777778
"857","GW714.34.2.12.13.02","GW066.71.2.20.13.02",0.123101851851852,0.034537037037037,0.61162037037037,0.0317592592592593,0.198981481481481
"858","GW271.66.2.18.13.02","GW066.71.2.20.13.02",0.162824074074074,0.0425,0.488703703703704,0.0146759259259259,0.291296296296296
"859","GW715.65.2.12.13.02","GW066.71.2.20.13.02",0.0755092592592593,0.0927314814814815,0.603240740740741,0.0214351851851852,0.207083333333333
"860","GW782.72.2.18.13.02","GW066.71.2.20.13.02",0.0629166666666667,0.0423611111111111,0.619398148148148,0.0189814814814815,0.256342592592593
"861","GW621.21.12.17.12.02","GW066.71.2.20.13.02",0.0308796296296296,0.151203703703704,0.631759259259259,0.0401388888888889,0.146018518518519
"862","GW775.88.1.29.13.02","GW066.71.2.20.13.02",0.268472222222222,0.00222222222222222,0.575555555555556,0.0425462962962963,0.111203703703704
"863","GW314.97.2.19.13.02","GW066.71.2.20.13.02",0.394027777777778,0.03,0.316064814814815,0.0318055555555556,0.228101851851852
"864","GW198.41.2.11.13.02","GW066.71.2.20.13.02",0.0538425925925926,0.0988888888888889,0.648240740740741,0.0196759259259259,0.179351851851852
"865","GW763.23.1.22.13.02","GW066.71.2.20.13.02",0.189861111111111,0.110555555555556,0.496157407407407,0.0286111111111111,0.174814814814815
